transect,type,sample,density,guild
72,Inside,Gastropod.larvae,11.46551724,Meroplankton
76,Inside,Gastropod.larvae,4.367216913,Meroplankton
77,Inside,Gastropod.larvae,30.0200267,Meroplankton
78,Inside,Gastropod.larvae,4.610742305,Meroplankton
80,Inside,Gastropod.larvae,22.61866322,Meroplankton
85,Inside,Gastropod.larvae,0.237222147,Meroplankton
86,Inside,Gastropod.larvae,0.058993425,Meroplankton
88,Inside,Gastropod.larvae,0.0361277,Meroplankton
89,Inside,Gastropod.larvae,0.03014318,Meroplankton
90,Inside,Gastropod.larvae,0.08885024,Meroplankton
93,Inside,Gastropod.larvae,0.094470046,Meroplankton
96,Inside,Gastropod.larvae,0.031953886,Meroplankton
97,Inside,Gastropod.larvae,0.766284801,Meroplankton
98,Inside,Gastropod.larvae,0.011137098,Meroplankton
99,Inside,Gastropod.larvae,0.073476225,Meroplankton
101,Inside,Gastropod.larvae,5.67084494,Meroplankton
103,Inside,Gastropod.larvae,0.009355996,Meroplankton
105,Inside,Gastropod.larvae,0.015095606,Meroplankton
107,Inside,Gastropod.larvae,17.39280179,Meroplankton
109,Inside,Gastropod.larvae,34.66501241,Meroplankton
111,Inside,Gastropod.larvae,7.855421687,Meroplankton
113,Inside,Gastropod.larvae,1.266778523,Meroplankton
114,Inside,Gastropod.larvae,4.313162544,Meroplankton
116,Inside,Gastropod.larvae,0.020794344,Meroplankton
118,Inside,Gastropod.larvae,1.318770227,Meroplankton
120,Inside,Gastropod.larvae,0,Meroplankton
122,Inside,Gastropod.larvae,36.06719368,Meroplankton
125,Inside,Gastropod.larvae,0.067039106,Meroplankton
127,Inside,Gastropod.larvae,0.006727966,Meroplankton
129,Inside,Gastropod.larvae,0,Meroplankton
131,Inside,Gastropod.larvae,0.00206441,Meroplankton
133,Inside,Gastropod.larvae,0,Meroplankton
135,Inside,Gastropod.larvae,0,Meroplankton
137,Inside,Gastropod.larvae,4.365942029,Meroplankton
139,Inside,Gastropod.larvae,15.9096123,Meroplankton
141,Inside,Gastropod.larvae,16.96787149,Meroplankton
143,Inside,Gastropod.larvae,0,Meroplankton
145,Inside,Gastropod.larvae,0.00288517,Meroplankton
147,Inside,Gastropod.larvae,1.616161616,Meroplankton
2,Outside,Gastropod.larvae,20.21774633,Meroplankton
4,Outside,Gastropod.larvae,0.011614402,Meroplankton
9,Outside,Gastropod.larvae,8.05241215,Meroplankton
13,Outside,Gastropod.larvae,0,Meroplankton
15,Outside,Gastropod.larvae,3.955500618,Meroplankton
20,Outside,Gastropod.larvae,94.79738562,Meroplankton
23,Outside,Gastropod.larvae,0,Meroplankton
30,Outside,Gastropod.larvae,0.046860356,Meroplankton
35,Outside,Gastropod.larvae,17.63211382,Meroplankton
38,Outside,Gastropod.larvae,5.732734419,Meroplankton
41,Outside,Gastropod.larvae,8.820240425,Meroplankton
42,Outside,Gastropod.larvae,12.02373707,Meroplankton
51,Outside,Gastropod.larvae,10.33562823,Meroplankton
52,Outside,Gastropod.larvae,59.124308,Meroplankton
55,Outside,Gastropod.larvae,6.539634146,Meroplankton
56,Outside,Gastropod.larvae,12.46257099,Meroplankton
64,Outside,Gastropod.larvae,36.62921348,Meroplankton
65,Outside,Gastropod.larvae,36.47260274,Meroplankton
66,Outside,Gastropod.larvae,1.961403509,Meroplankton
70,Outside,Gastropod.larvae,0.743897714,Meroplankton
73,Outside,Gastropod.larvae,40.5132292,Meroplankton
74,Outside,Gastropod.larvae,28.41902931,Meroplankton
75,Outside,Gastropod.larvae,2.130069419,Meroplankton
79,Outside,Gastropod.larvae,26.89726381,Meroplankton
81,Outside,Gastropod.larvae,7.305410122,Meroplankton
84,Outside,Gastropod.larvae,0.123866843,Meroplankton
87,Outside,Gastropod.larvae,0.025989697,Meroplankton
91,Outside,Gastropod.larvae,0.01027984,Meroplankton
92,Outside,Gastropod.larvae,0.024319277,Meroplankton
95,Outside,Gastropod.larvae,0.019635089,Meroplankton
100,Outside,Gastropod.larvae,0.014207909,Meroplankton
102,Outside,Gastropod.larvae,0.034413536,Meroplankton
104,Outside,Gastropod.larvae,0.036169209,Meroplankton
106,Outside,Gastropod.larvae,11.60037436,Meroplankton
108,Outside,Gastropod.larvae,0.017111567,Meroplankton
110,Outside,Gastropod.larvae,4.727420667,Meroplankton
112,Outside,Gastropod.larvae,0,Meroplankton
115,Outside,Gastropod.larvae,11.28179797,Meroplankton
117,Outside,Gastropod.larvae,0,Meroplankton
119,Outside,Gastropod.larvae,0.00373413,Meroplankton
121,Outside,Gastropod.larvae,1.459731544,Meroplankton
123,Outside,Gastropod.larvae,20.37419355,Meroplankton
126,Outside,Gastropod.larvae,1.273377338,Meroplankton
128,Outside,Gastropod.larvae,0.00262743,Meroplankton
130,Outside,Gastropod.larvae,0,Meroplankton
132,Outside,Gastropod.larvae,1.462010744,Meroplankton
134,Outside,Gastropod.larvae,0,Meroplankton
136,Outside,Gastropod.larvae,0.284451809,Meroplankton
138,Outside,Gastropod.larvae,5.324316016,Meroplankton
140,Outside,Gastropod.larvae,0,Meroplankton
142,Outside,Gastropod.larvae,0.922509225,Meroplankton
144,Outside,Gastropod.larvae,0.537190083,Meroplankton
146,Outside,Gastropod.larvae,0.002945508,Meroplankton
148,Outside,Gastropod.larvae,0,Meroplankton
1,Inside,Gelatinous,0.159235669,Holoplankton
5,Inside,Gelatinous,0.127693536,Holoplankton
8,Inside,Gelatinous,0.229637603,Holoplankton
10,Inside,Gelatinous,0.23480663,Holoplankton
14,Inside,Gelatinous,0.056850483,Holoplankton
16,Inside,Gelatinous,0,Holoplankton
17,Inside,Gelatinous,2.479338843,Holoplankton
18,Inside,Gelatinous,0.096269555,Holoplankton
19,Inside,Gelatinous,0,Holoplankton
21,Inside,Gelatinous,0,Holoplankton
22,Inside,Gelatinous,0.032632342,Holoplankton
24,Inside,Gelatinous,0.036747818,Holoplankton
26,Inside,Gelatinous,1.058201058,Holoplankton
27,Inside,Gelatinous,0.661375661,Holoplankton
28,Inside,Gelatinous,0,Holoplankton
29,Inside,Gelatinous,0.522535909,Holoplankton
31,Inside,Gelatinous,0.350971922,Holoplankton
32,Inside,Gelatinous,0.312907432,Holoplankton
33,Inside,Gelatinous,0.091324201,Holoplankton
34,Inside,Gelatinous,0,Holoplankton
36,Inside,Gelatinous,0.518218623,Holoplankton
37,Inside,Gelatinous,0.269966254,Holoplankton
39,Inside,Gelatinous,0.505569837,Holoplankton
40,Inside,Gelatinous,0.447802967,Holoplankton
43,Inside,Gelatinous,0.021493821,Holoplankton
44,Inside,Gelatinous,9.092996556,Holoplankton
45,Inside,Gelatinous,0,Holoplankton
46,Inside,Gelatinous,0.07256489,Holoplankton
47,Inside,Gelatinous,0,Holoplankton
48,Inside,Gelatinous,0.047991917,Holoplankton
49,Inside,Gelatinous,0.102171137,Holoplankton
50,Inside,Gelatinous,0.0484457,Holoplankton
54,Inside,Gelatinous,0.004764173,Holoplankton
57,Inside,Gelatinous,0.013573125,Holoplankton
59,Inside,Gelatinous,0,Holoplankton
60,Inside,Gelatinous,0,Holoplankton
61,Inside,Gelatinous,0,Holoplankton
67,Inside,Gelatinous,0,Holoplankton
68,Inside,Gelatinous,0.080597015,Holoplankton
69,Inside,Gelatinous,0,Holoplankton
71,Inside,Gelatinous,0,Holoplankton
72,Inside,Gelatinous,0,Holoplankton
76,Inside,Gelatinous,0,Holoplankton
77,Inside,Gelatinous,0,Holoplankton
78,Inside,Gelatinous,0.012070006,Holoplankton
80,Inside,Gelatinous,0.200193736,Holoplankton
85,Inside,Gelatinous,0.010865136,Holoplankton
86,Inside,Gelatinous,0.006145148,Holoplankton
88,Inside,Gelatinous,0.0213817,Holoplankton
89,Inside,Gelatinous,0.004605208,Holoplankton
90,Inside,Gelatinous,0.087715982,Holoplankton
93,Inside,Gelatinous,0.071428571,Holoplankton
96,Inside,Gelatinous,0.011904389,Holoplankton
97,Inside,Gelatinous,0.33268949,Holoplankton
98,Inside,Gelatinous,0.025244088,Holoplankton
99,Inside,Gelatinous,0.014847527,Holoplankton
101,Inside,Gelatinous,0.141597029,Holoplankton
103,Inside,Gelatinous,0.0717293,Holoplankton
105,Inside,Gelatinous,0.008386448,Holoplankton
107,Inside,Gelatinous,0.00172206,Holoplankton
109,Inside,Gelatinous,0.049627792,Holoplankton
111,Inside,Gelatinous,0.016064257,Holoplankton
113,Inside,Gelatinous,0.020973154,Holoplankton
114,Inside,Gelatinous,0,Holoplankton
116,Inside,Gelatinous,0.024953213,Holoplankton
118,Inside,Gelatinous,0.008090615,Holoplankton
120,Inside,Gelatinous,0.035227806,Holoplankton
122,Inside,Gelatinous,0,Holoplankton
125,Inside,Gelatinous,0.368715084,Holoplankton
127,Inside,Gelatinous,0.015698587,Holoplankton
129,Inside,Gelatinous,0,Holoplankton
131,Inside,Gelatinous,0.035094963,Holoplankton
133,Inside,Gelatinous,0.028403327,Holoplankton
135,Inside,Gelatinous,0.432645034,Holoplankton
137,Inside,Gelatinous,0.048309179,Holoplankton
139,Inside,Gelatinous,0.043587979,Holoplankton
141,Inside,Gelatinous,0,Holoplankton
143,Inside,Gelatinous,0.012158055,Holoplankton
145,Inside,Gelatinous,0,Holoplankton
147,Inside,Gelatinous,0.152880153,Holoplankton
2,Outside,Gelatinous,0.538922156,Holoplankton
4,Outside,Gelatinous,0.069686411,Holoplankton
9,Outside,Gelatinous,0.202501489,Holoplankton
13,Outside,Gelatinous,0.075992119,Holoplankton
15,Outside,Gelatinous,0,Holoplankton
20,Outside,Gelatinous,0.379084967,Holoplankton
23,Outside,Gelatinous,0,Holoplankton
30,Outside,Gelatinous,0.257731959,Holoplankton
35,Outside,Gelatinous,0.18800813,Holoplankton
38,Outside,Gelatinous,0.202133633,Holoplankton
41,Outside,Gelatinous,0.176125245,Holoplankton
42,Outside,Gelatinous,0.206938527,Holoplankton
51,Outside,Gelatinous,0.028686173,Holoplankton
52,Outside,Gelatinous,0.050327126,Holoplankton
55,Outside,Gelatinous,0.007621951,Holoplankton
56,Outside,Gelatinous,0,Holoplankton
64,Outside,Gelatinous,0,Holoplankton
65,Outside,Gelatinous,0.038527397,Holoplankton
66,Outside,Gelatinous,0,Holoplankton
70,Outside,Gelatinous,0,Holoplankton
73,Outside,Gelatinous,0.012751036,Holoplankton
74,Outside,Gelatinous,0.004805382,Holoplankton
75,Outside,Gelatinous,0.043843624,Holoplankton
79,Outside,Gelatinous,0.11874032,Holoplankton
81,Outside,Gelatinous,0,Holoplankton
84,Outside,Gelatinous,0.009489798,Holoplankton
87,Outside,Gelatinous,0.019492273,Holoplankton
91,Outside,Gelatinous,0.005711022,Holoplankton
92,Outside,Gelatinous,0.025187823,Holoplankton
95,Outside,Gelatinous,0.000302078,Holoplankton
100,Outside,Gelatinous,0,Holoplankton
102,Outside,Gelatinous,0,Holoplankton
104,Outside,Gelatinous,0,Holoplankton
106,Outside,Gelatinous,0,Holoplankton
108,Outside,Gelatinous,0.013689254,Holoplankton
110,Outside,Gelatinous,0.002034174,Holoplankton
112,Outside,Gelatinous,0.007451565,Holoplankton
115,Outside,Gelatinous,0,Holoplankton
117,Outside,Gelatinous,0,Holoplankton
119,Outside,Gelatinous,0,Holoplankton
121,Outside,Gelatinous,0.05033557,Holoplankton
123,Outside,Gelatinous,0,Holoplankton
126,Outside,Gelatinous,0.00550055,Holoplankton
128,Outside,Gelatinous,0.005254861,Holoplankton
130,Outside,Gelatinous,0,Holoplankton
132,Outside,Gelatinous,0.245587107,Holoplankton
134,Outside,Gelatinous,0,Holoplankton
136,Outside,Gelatinous,0.022093344,Holoplankton
138,Outside,Gelatinous,0.012296342,Holoplankton
140,Outside,Gelatinous,0,Holoplankton
142,Outside,Gelatinous,0,Holoplankton
144,Outside,Gelatinous,0,Holoplankton
146,Outside,Gelatinous,0,Holoplankton
148,Outside,Gelatinous,0.00264131,Holoplankton
1,Inside,Halobates_adults,0,Pleuston
5,Inside,Halobates_adults,0.007980846,Pleuston
8,Inside,Halobates_adults,0,Pleuston
10,Inside,Halobates_adults,0.004604052,Pleuston
14,Inside,Halobates_adults,0,Pleuston
16,Inside,Halobates_adults,0.010314595,Pleuston
17,Inside,Halobates_adults,0.103305785,Pleuston
18,Inside,Halobates_adults,0.108303249,Pleuston
19,Inside,Halobates_adults,0.003236246,Pleuston
21,Inside,Halobates_adults,0,Pleuston
22,Inside,Halobates_adults,0,Pleuston
24,Inside,Halobates_adults,0.004593477,Pleuston
26,Inside,Halobates_adults,0.023809524,Pleuston
27,Inside,Halobates_adults,0.033068783,Pleuston
28,Inside,Halobates_adults,0.024607813,Pleuston
29,Inside,Halobates_adults,0,Pleuston
31,Inside,Halobates_adults,0.002699784,Pleuston
32,Inside,Halobates_adults,0.058670143,Pleuston
33,Inside,Halobates_adults,0.011415525,Pleuston
34,Inside,Halobates_adults,0.014510278,Pleuston
36,Inside,Halobates_adults,0,Pleuston
37,Inside,Halobates_adults,0,Pleuston
39,Inside,Halobates_adults,0,Pleuston
40,Inside,Halobates_adults,0,Pleuston
43,Inside,Halobates_adults,0,Pleuston
44,Inside,Halobates_adults,0,Pleuston
45,Inside,Halobates_adults,0,Pleuston
46,Inside,Halobates_adults,0,Pleuston
47,Inside,Halobates_adults,0.005830904,Pleuston
48,Inside,Halobates_adults,0,Pleuston
49,Inside,Halobates_adults,0,Pleuston
50,Inside,Halobates_adults,0.02422285,Pleuston
54,Inside,Halobates_adults,0,Pleuston
57,Inside,Halobates_adults,0.003393281,Pleuston
59,Inside,Halobates_adults,0,Pleuston
60,Inside,Halobates_adults,0.122199593,Pleuston
61,Inside,Halobates_adults,0.002922268,Pleuston
67,Inside,Halobates_adults,0.003460208,Pleuston
68,Inside,Halobates_adults,0,Pleuston
69,Inside,Halobates_adults,0.003581662,Pleuston
71,Inside,Halobates_adults,0.013675214,Pleuston
72,Inside,Halobates_adults,0.003591954,Pleuston
76,Inside,Halobates_adults,0.002896032,Pleuston
77,Inside,Halobates_adults,0.003337784,Pleuston
78,Inside,Halobates_adults,0.006035003,Pleuston
80,Inside,Halobates_adults,0.009686794,Pleuston
85,Inside,Halobates_adults,0.004979854,Pleuston
86,Inside,Halobates_adults,0.000614515,Pleuston
88,Inside,Halobates_adults,0,Pleuston
89,Inside,Halobates_adults,0,Pleuston
90,Inside,Halobates_adults,0,Pleuston
93,Inside,Halobates_adults,0,Pleuston
96,Inside,Halobates_adults,0.000626547,Pleuston
97,Inside,Halobates_adults,0.005661383,Pleuston
98,Inside,Halobates_adults,0.001856183,Pleuston
99,Inside,Halobates_adults,0.000380706,Pleuston
101,Inside,Halobates_adults,0.002321263,Pleuston
103,Inside,Halobates_adults,0,Pleuston
105,Inside,Halobates_adults,0,Pleuston
107,Inside,Halobates_adults,0,Pleuston
109,Inside,Halobates_adults,0.012406948,Pleuston
111,Inside,Halobates_adults,0,Pleuston
113,Inside,Halobates_adults,0.010486577,Pleuston
114,Inside,Halobates_adults,0.002208481,Pleuston
116,Inside,Halobates_adults,0.008317738,Pleuston
118,Inside,Halobates_adults,0,Pleuston
120,Inside,Halobates_adults,0,Pleuston
122,Inside,Halobates_adults,0.019762846,Pleuston
125,Inside,Halobates_adults,0.002793296,Pleuston
127,Inside,Halobates_adults,0.002242655,Pleuston
129,Inside,Halobates_adults,0,Pleuston
131,Inside,Halobates_adults,0,Pleuston
133,Inside,Halobates_adults,0,Pleuston
135,Inside,Halobates_adults,0.024582104,Pleuston
137,Inside,Halobates_adults,0.012077295,Pleuston
139,Inside,Halobates_adults,0.004588208,Pleuston
141,Inside,Halobates_adults,0,Pleuston
143,Inside,Halobates_adults,0,Pleuston
145,Inside,Halobates_adults,0.017311021,Pleuston
147,Inside,Halobates_adults,0.002730003,Pleuston
2,Outside,Halobates_adults,0,Pleuston
4,Outside,Halobates_adults,0.005807201,Pleuston
9,Outside,Halobates_adults,0,Pleuston
13,Outside,Halobates_adults,0,Pleuston
15,Outside,Halobates_adults,0.003090235,Pleuston
20,Outside,Halobates_adults,0.003267974,Pleuston
23,Outside,Halobates_adults,0,Pleuston
30,Outside,Halobates_adults,0,Pleuston
35,Outside,Halobates_adults,0.005081301,Pleuston
38,Outside,Halobates_adults,0,Pleuston
41,Outside,Halobates_adults,0,Pleuston
42,Outside,Halobates_adults,0,Pleuston
51,Outside,Halobates_adults,0,Pleuston
52,Outside,Halobates_adults,0,Pleuston
55,Outside,Halobates_adults,0,Pleuston
56,Outside,Halobates_adults,0,Pleuston
64,Outside,Halobates_adults,0.003624502,Pleuston
65,Outside,Halobates_adults,0,Pleuston
66,Outside,Halobates_adults,0.010526316,Pleuston
70,Outside,Halobates_adults,0.007748935,Pleuston
73,Outside,Halobates_adults,0.006375518,Pleuston
74,Outside,Halobates_adults,0,Pleuston
75,Outside,Halobates_adults,0,Pleuston
79,Outside,Halobates_adults,0.010325245,Pleuston
81,Outside,Halobates_adults,0.003490401,Pleuston
84,Outside,Halobates_adults,0.000499463,Pleuston
87,Outside,Halobates_adults,0,Pleuston
91,Outside,Halobates_adults,0.000571102,Pleuston
92,Outside,Halobates_adults,0,Pleuston
95,Outside,Halobates_adults,0,Pleuston
100,Outside,Halobates_adults,0,Pleuston
102,Outside,Halobates_adults,0,Pleuston
104,Outside,Halobates_adults,0,Pleuston
106,Outside,Halobates_adults,0,Pleuston
108,Outside,Halobates_adults,0.013689254,Pleuston
110,Outside,Halobates_adults,0.002034174,Pleuston
112,Outside,Halobates_adults,0,Pleuston
115,Outside,Halobates_adults,0,Pleuston
117,Outside,Halobates_adults,0,Pleuston
119,Outside,Halobates_adults,0,Pleuston
121,Outside,Halobates_adults,0,Pleuston
123,Outside,Halobates_adults,0,Pleuston
126,Outside,Halobates_adults,0,Pleuston
128,Outside,Halobates_adults,0,Pleuston
130,Outside,Halobates_adults,0,Pleuston
132,Outside,Halobates_adults,0,Pleuston
134,Outside,Halobates_adults,0,Pleuston
136,Outside,Halobates_adults,0,Pleuston
138,Outside,Halobates_adults,0,Pleuston
140,Outside,Halobates_adults,0,Pleuston
142,Outside,Halobates_adults,0,Pleuston
144,Outside,Halobates_adults,0,Pleuston
146,Outside,Halobates_adults,0,Pleuston
148,Outside,Halobates_adults,0,Pleuston
1,Inside,Halobates_molts,0,Pleuston
5,Inside,Halobates_molts,0.015961692,Pleuston
8,Inside,Halobates_molts,0,Pleuston
10,Inside,Halobates_molts,0.009208103,Pleuston
14,Inside,Halobates_molts,0,Pleuston
16,Inside,Halobates_molts,0,Pleuston
17,Inside,Halobates_molts,0,Pleuston
18,Inside,Halobates_molts,0,Pleuston
19,Inside,Halobates_molts,0,Pleuston
21,Inside,Halobates_molts,0,Pleuston
22,Inside,Halobates_molts,0.003625816,Pleuston
24,Inside,Halobates_molts,0.009186955,Pleuston
26,Inside,Halobates_molts,0,Pleuston
27,Inside,Halobates_molts,0,Pleuston
28,Inside,Halobates_molts,0,Pleuston
29,Inside,Halobates_molts,0.002476474,Pleuston
31,Inside,Halobates_molts,0,Pleuston
32,Inside,Halobates_molts,0,Pleuston
33,Inside,Halobates_molts,0.002853881,Pleuston
34,Inside,Halobates_molts,0,Pleuston
36,Inside,Halobates_molts,0.089068826,Pleuston
37,Inside,Halobates_molts,0,Pleuston
39,Inside,Halobates_molts,0.00428449,Pleuston
40,Inside,Halobates_molts,0,Pleuston
43,Inside,Halobates_molts,0,Pleuston
44,Inside,Halobates_molts,0.109070034,Pleuston
45,Inside,Halobates_molts,0,Pleuston
46,Inside,Halobates_molts,0.019536701,Pleuston
47,Inside,Halobates_molts,0,Pleuston
48,Inside,Halobates_molts,0.00252589,Pleuston
49,Inside,Halobates_molts,0,Pleuston
50,Inside,Halobates_molts,0,Pleuston
54,Inside,Halobates_molts,0.004764173,Pleuston
57,Inside,Halobates_molts,0,Pleuston
59,Inside,Halobates_molts,0,Pleuston
60,Inside,Halobates_molts,1.148676171,Pleuston
61,Inside,Halobates_molts,0.008766803,Pleuston
67,Inside,Halobates_molts,0,Pleuston
68,Inside,Halobates_molts,0.002985075,Pleuston
69,Inside,Halobates_molts,0.050143266,Pleuston
71,Inside,Halobates_molts,0,Pleuston
72,Inside,Halobates_molts,0,Pleuston
76,Inside,Halobates_molts,0,Pleuston
77,Inside,Halobates_molts,0,Pleuston
78,Inside,Halobates_molts,0,Pleuston
80,Inside,Halobates_molts,0,Pleuston
85,Inside,Halobates_molts,0.000905428,Pleuston
86,Inside,Halobates_molts,0.00122903,Pleuston
88,Inside,Halobates_molts,0,Pleuston
89,Inside,Halobates_molts,0,Pleuston
90,Inside,Halobates_molts,0.302090816,Pleuston
93,Inside,Halobates_molts,0.002304147,Pleuston
96,Inside,Halobates_molts,0.020676044,Pleuston
97,Inside,Halobates_molts,1.107299853,Pleuston
98,Inside,Halobates_molts,0.664513494,Pleuston
99,Inside,Halobates_molts,0.04834964,Pleuston
101,Inside,Halobates_molts,0.434076137,Pleuston
103,Inside,Halobates_molts,0.028067987,Pleuston
105,Inside,Halobates_molts,0.00167729,Pleuston
107,Inside,Halobates_molts,0.010332357,Pleuston
109,Inside,Halobates_molts,0.099255583,Pleuston
111,Inside,Halobates_molts,0.024096386,Pleuston
113,Inside,Halobates_molts,0.010486577,Pleuston
114,Inside,Halobates_molts,0,Pleuston
116,Inside,Halobates_molts,0.072780204,Pleuston
118,Inside,Halobates_molts,0,Pleuston
120,Inside,Halobates_molts,0,Pleuston
122,Inside,Halobates_molts,0.441370224,Pleuston
125,Inside,Halobates_molts,0.37150838,Pleuston
127,Inside,Halobates_molts,0.058309038,Pleuston
129,Inside,Halobates_molts,0.078462142,Pleuston
131,Inside,Halobates_molts,0.026837325,Pleuston
